"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FRA","PROTECTEDAREA","MARINE","PC_WATER","A","2007",10.235,
"FRA","PROTECTEDAREA","MARINE","PC_WATER","A","2008",11.341,
"FRA","PROTECTEDAREA","MARINE","PC_WATER","A","2009",11.341,
"FRA","PROTECTEDAREA","MARINE","PC_WATER","A","2010",11.348,
"FRA","PROTECTEDAREA","MARINE","PC_WATER","A","2011",11.997,
"FRA","PROTECTEDAREA","MARINE","PC_WATER","A","2012",23.885,
"FRA","PROTECTEDAREA","MARINE","PC_WATER","A","2013",23.885,
"FRA","PROTECTEDAREA","MARINE","PC_WATER","A","2014",23.942,
"FRA","PROTECTEDAREA","MARINE","PC_WATER","A","2015",23.948,
"FRA","PROTECTEDAREA","MARINE","PC_WATER","A","2016",25.187,
"FRA","PROTECTEDAREA","MARINE","PC_WATER","A","2017",42.162,
"FRA","PROTECTEDAREA","MARINE","PC_WATER","A","2018",42.162,
"FRA","PROTECTEDAREA","MARINE","PC_WATER","A","2019",42.162,
"DEU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1950",0.755,
"DEU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1960",1.385,
"DEU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",4.36,
"DEU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",8.241,
"DEU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",15.239,
"DEU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",18.525,
"DEU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",25.521,
"DEU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2001",27.928,
"DEU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2002",28.342,
"DEU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2003",29.153,
"DEU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2004",31.692,
"DEU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",32.485,
"DEU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2006",33.424,
"DEU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2007",34.5,
"DEU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2008",35.565,
"DEU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2009",35.804,
"DEU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",35.971,
"DEU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",36.104,
"DEU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",36.191,
"DEU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",36.626,
"DEU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",36.922,
"DEU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",37.176,
"DEU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",37.84,
"DEU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",37.84,
"DEU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",37.84,
"DEU","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",37.84,
"DEU","PROTECTEDAREA","MARINE","PC_WATER","A","1950",0.004,
"DEU","PROTECTEDAREA","MARINE","PC_WATER","A","1960",0.009,
"DEU","PROTECTEDAREA","MARINE","PC_WATER","A","1970",0.195,
"DEU","PROTECTEDAREA","MARINE","PC_WATER","A","1980",4.44,
"DEU","PROTECTEDAREA","MARINE","PC_WATER","A","1990",16.452,
"DEU","PROTECTEDAREA","MARINE","PC_WATER","A","1995",17.938,
"DEU","PROTECTEDAREA","MARINE","PC_WATER","A","2000",21.298,
"DEU","PROTECTEDAREA","MARINE","PC_WATER","A","2001",21.304,
"DEU","PROTECTEDAREA","MARINE","PC_WATER","A","2002",21.304,
"DEU","PROTECTEDAREA","MARINE","PC_WATER","A","2003",21.826,
"DEU","PROTECTEDAREA","MARINE","PC_WATER","A","2004",41.907,
"DEU","PROTECTEDAREA","MARINE","PC_WATER","A","2005",41.963,
"DEU","PROTECTEDAREA","MARINE","PC_WATER","A","2006",42.191,
"DEU","PROTECTEDAREA","MARINE","PC_WATER","A","2007",44.063,
"DEU","PROTECTEDAREA","MARINE","PC_WATER","A","2008",45.321,
"DEU","PROTECTEDAREA","MARINE","PC_WATER","A","2009",45.327,
"DEU","PROTECTEDAREA","MARINE","PC_WATER","A","2010",45.33,
"DEU","PROTECTEDAREA","MARINE","PC_WATER","A","2011",45.331,
"DEU","PROTECTEDAREA","MARINE","PC_WATER","A","2012",45.331,
"DEU","PROTECTEDAREA","MARINE","PC_WATER","A","2013",45.331,
"DEU","PROTECTEDAREA","MARINE","PC_WATER","A","2014",45.331,
"DEU","PROTECTEDAREA","MARINE","PC_WATER","A","2015",45.331,
"DEU","PROTECTEDAREA","MARINE","PC_WATER","A","2016",45.331,
"DEU","PROTECTEDAREA","MARINE","PC_WATER","A","2017",45.331,
"DEU","PROTECTEDAREA","MARINE","PC_WATER","A","2018",45.331,
"DEU","PROTECTEDAREA","MARINE","PC_WATER","A","2019",45.331,
"GRC","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1950",0.301,
"GRC","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1960",0.303,
"GRC","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",0.467,
"GRC","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",4.059,
"GRC","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",9.825,
"GRC","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",23.445,
"GRC","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",25.045,
"GRC","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2001",27.289,
"GRC","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2002",28.727,
"GRC","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2003",28.88,
"GRC","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2004",29.27,
"GRC","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",29.917,
"GRC","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2006",30.498,
"GRC","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2007",30.527,
"GRC","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2008",31.797,
"GRC","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2009",32.487,
"GRC","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",35.088,
"GRC","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",35.088,
"GRC","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",35.09,
"GRC","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",35.09,
"GRC","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",35.09,
"GRC","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",35.09,
"GRC","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",35.09,
"GRC","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",35.139,
"GRC","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",35.139,
"GRC","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",35.139,
"GRC","PROTECTEDAREA","MARINE","PC_WATER","A","1950",1.511,
"GRC","PROTECTEDAREA","MARINE","PC_WATER","A","1960",1.511,
"GRC","PROTECTEDAREA","MARINE","PC_WATER","A","1970",1.511,
"GRC","PROTECTEDAREA","MARINE","PC_WATER","A","1980",1.616,
"GRC","PROTECTEDAREA","MARINE","PC_WATER","A","1990",1.751,
"GRC","PROTECTEDAREA","MARINE","PC_WATER","A","1995",3.443,
"GRC","PROTECTEDAREA","MARINE","PC_WATER","A","2000",3.508,
"GRC","PROTECTEDAREA","MARINE","PC_WATER","A","2001",3.835,
"GRC","PROTECTEDAREA","MARINE","PC_WATER","A","2002",3.906,
"GRC","PROTECTEDAREA","MARINE","PC_WATER","A","2003",3.906,
"GRC","PROTECTEDAREA","MARINE","PC_WATER","A","2004",3.906,
"GRC","PROTECTEDAREA","MARINE","PC_WATER","A","2005",3.906,
"GRC","PROTECTEDAREA","MARINE","PC_WATER","A","2006",3.91,
"GRC","PROTECTEDAREA","MARINE","PC_WATER","A","2007",3.91,
"GRC","PROTECTEDAREA","MARINE","PC_WATER","A","2008",4.01,
"GRC","PROTECTEDAREA","MARINE","PC_WATER","A","2009",4.07,
"GRC","PROTECTEDAREA","MARINE","PC_WATER","A","2010",4.164,
"GRC","PROTECTEDAREA","MARINE","PC_WATER","A","2011",4.164,
"GRC","PROTECTEDAREA","MARINE","PC_WATER","A","2012",4.164,
"GRC","PROTECTEDAREA","MARINE","PC_WATER","A","2013",4.164,
"GRC","PROTECTEDAREA","MARINE","PC_WATER","A","2014",4.164,
"GRC","PROTECTEDAREA","MARINE","PC_WATER","A","2015",4.164,
"GRC","PROTECTEDAREA","MARINE","PC_WATER","A","2016",4.164,
"GRC","PROTECTEDAREA","MARINE","PC_WATER","A","2017",4.685,
"GRC","PROTECTEDAREA","MARINE","PC_WATER","A","2018",4.685,
"GRC","PROTECTEDAREA","MARINE","PC_WATER","A","2019",4.685,
"HUN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1950",0.011,
"HUN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1960",0.057,
"HUN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",0.065,
"HUN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",3.47,
"HUN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",6.069,
"HUN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",6.891,
"HUN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",9.422,
"HUN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2001",9.471,
"HUN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2002",10.208,
"HUN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2003",12.158,
"HUN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2004",22.257,
"HUN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",22.258,
"HUN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2006",22.29,
"HUN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2007",22.327,
"HUN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2008",22.328,
"HUN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2009",22.33,
"HUN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",22.48,
"HUN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",22.608,
"HUN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",22.619,
"HUN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",22.621,
"HUN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",22.622,
"HUN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",22.622,
"HUN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",22.622,
"HUN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",22.624,
"HUN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",22.624,
"HUN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",22.624,
"ISL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1950",0.222,
"ISL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1960",0.222,
"ISL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",0.222,
"ISL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",2.358,
"ISL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",3.529,
"ISL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",3.723,
"ISL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",3.731,
"ISL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2001",3.897,
"ISL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2002",3.915,
"ISL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2003",3.977,
"ISL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2004",3.979,
"ISL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",4.368,
"ISL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2006",4.375,
"ISL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2007",4.399,
"ISL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2008",17.951,
"ISL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2009",17.955,
"ISL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",17.955,
"ISL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",17.961,
"ISL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",17.971,
"ISL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",18.642,
"ISL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",18.643,
"ISL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",18.643,
"ISL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",18.717,
"ISL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",18.717,
"ISL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",18.717,
"ISL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",18.717,
"ISL","PROTECTEDAREA","MARINE","PC_WATER","A","1950",0,
"ISL","PROTECTEDAREA","MARINE","PC_WATER","A","1960",0,
"ISL","PROTECTEDAREA","MARINE","PC_WATER","A","1970",0,
"ISL","PROTECTEDAREA","MARINE","PC_WATER","A","1980",0.002,
"ISL","PROTECTEDAREA","MARINE","PC_WATER","A","1990",0.004,
"ISL","PROTECTEDAREA","MARINE","PC_WATER","A","1995",0.34,
"ISL","PROTECTEDAREA","MARINE","PC_WATER","A","2000",0.34,
"ISL","PROTECTEDAREA","MARINE","PC_WATER","A","2001",0.34,
"ISL","PROTECTEDAREA","MARINE","PC_WATER","A","2002",0.342,
"ISL","PROTECTEDAREA","MARINE","PC_WATER","A","2003",0.342,
"ISL","PROTECTEDAREA","MARINE","PC_WATER","A","2004",0.342,
"ISL","PROTECTEDAREA","MARINE","PC_WATER","A","2005",0.342,
"ISL","PROTECTEDAREA","MARINE","PC_WATER","A","2006",0.35,
"ISL","PROTECTEDAREA","MARINE","PC_WATER","A","2007",0.35,
"ISL","PROTECTEDAREA","MARINE","PC_WATER","A","2008",0.36,
"ISL","PROTECTEDAREA","MARINE","PC_WATER","A","2009",0.36,
"ISL","PROTECTEDAREA","MARINE","PC_WATER","A","2010",0.36,
"ISL","PROTECTEDAREA","MARINE","PC_WATER","A","2011",0.36,
"ISL","PROTECTEDAREA","MARINE","PC_WATER","A","2012",0.362,
"ISL","PROTECTEDAREA","MARINE","PC_WATER","A","2013",0.362,
"ISL","PROTECTEDAREA","MARINE","PC_WATER","A","2014",0.362,
"ISL","PROTECTEDAREA","MARINE","PC_WATER","A","2015",0.362,
"ISL","PROTECTEDAREA","MARINE","PC_WATER","A","2016",0.362,
"ISL","PROTECTEDAREA","MARINE","PC_WATER","A","2017",0.362,
"ISL","PROTECTEDAREA","MARINE","PC_WATER","A","2018",0.362,
"ISL","PROTECTEDAREA","MARINE","PC_WATER","A","2019",0.362,
"IRL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1950",0,
"IRL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1960",0,
"IRL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",0,
"IRL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",0,
"IRL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",0.197,
"IRL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",4.538,
"IRL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",10.304,
"IRL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2001",10.549,
"IRL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2002",10.56,
"IRL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2003",11.284,
"IRL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2004",11.6,
"IRL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",12.162,
"IRL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2006",13.313,
"IRL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2007",14.124,
"IRL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2008",14.125,
"IRL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2009",14.13,
"IRL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",14.177,
"IRL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",14.194,
"IRL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",14.219,
"IRL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",14.219,
"IRL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",14.219,
"IRL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",14.219,
"IRL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",14.219,
"IRL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",14.219,
"IRL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",14.219,
"IRL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",14.219,
"IRL","PROTECTEDAREA","MARINE","PC_WATER","A","1950",0,
"IRL","PROTECTEDAREA","MARINE","PC_WATER","A","1960",0,
"IRL","PROTECTEDAREA","MARINE","PC_WATER","A","1970",0,
"IRL","PROTECTEDAREA","MARINE","PC_WATER","A","1980",0,
"IRL","PROTECTEDAREA","MARINE","PC_WATER","A","1990",0.047,
"IRL","PROTECTEDAREA","MARINE","PC_WATER","A","1995",0.271,
"IRL","PROTECTEDAREA","MARINE","PC_WATER","A","2000",0.576,
"IRL","PROTECTEDAREA","MARINE","PC_WATER","A","2001",0.946,
"IRL","PROTECTEDAREA","MARINE","PC_WATER","A","2002",0.947,
"IRL","PROTECTEDAREA","MARINE","PC_WATER","A","2003",0.948,
"IRL","PROTECTEDAREA","MARINE","PC_WATER","A","2004",0.957,
"IRL","PROTECTEDAREA","MARINE","PC_WATER","A","2005",0.957,
"IRL","PROTECTEDAREA","MARINE","PC_WATER","A","2006",1.559,
"IRL","PROTECTEDAREA","MARINE","PC_WATER","A","2007",1.563,
"IRL","PROTECTEDAREA","MARINE","PC_WATER","A","2008",1.563,
"IRL","PROTECTEDAREA","MARINE","PC_WATER","A","2009",1.565,
"IRL","PROTECTEDAREA","MARINE","PC_WATER","A","2010",1.586,
"IRL","PROTECTEDAREA","MARINE","PC_WATER","A","2011",2.217,
"IRL","PROTECTEDAREA","MARINE","PC_WATER","A","2012",2.365,
"IRL","PROTECTEDAREA","MARINE","PC_WATER","A","2013",2.365,
"IRL","PROTECTEDAREA","MARINE","PC_WATER","A","2014",2.365,
"IRL","PROTECTEDAREA","MARINE","PC_WATER","A","2015",2.372,
"IRL","PROTECTEDAREA","MARINE","PC_WATER","A","2016",2.372,
"IRL","PROTECTEDAREA","MARINE","PC_WATER","A","2017",2.372,
"IRL","PROTECTEDAREA","MARINE","PC_WATER","A","2018",2.372,
"IRL","PROTECTEDAREA","MARINE","PC_WATER","A","2019",2.372,
"ITA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1950",0.863,
"ITA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1960",0.863,
"ITA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",0.864,
"ITA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",1.659,
"ITA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",5.752,
"ITA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",15.229,
"ITA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",19.127,
"ITA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2001",19.232,
"ITA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2002",19.326,
"ITA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2003",19.639,
"ITA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2004",19.783,
"ITA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",20.101,
"ITA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2006",20.648,
"ITA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2007",20.968,
"ITA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2008",21.018,
"ITA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2009",21.367,
"ITA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",21.479,
"ITA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",21.479,
"ITA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",21.501,
"ITA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",21.51,
"ITA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",21.515,
"ITA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",21.515,
"ITA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",21.515,
"ITA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",21.547,
"ITA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",21.547,
"ITA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",21.547,
"ITA","PROTECTEDAREA","MARINE","PC_WATER","A","1950",0,
"ITA","PROTECTEDAREA","MARINE","PC_WATER","A","1960",0,
"ITA","PROTECTEDAREA","MARINE","PC_WATER","A","1970",0,
"ITA","PROTECTEDAREA","MARINE","PC_WATER","A","1980",0.012,
"ITA","PROTECTEDAREA","MARINE","PC_WATER","A","1990",0.168,
"ITA","PROTECTEDAREA","MARINE","PC_WATER","A","1995",0.821,
"ITA","PROTECTEDAREA","MARINE","PC_WATER","A","2000",5.396,
"ITA","PROTECTEDAREA","MARINE","PC_WATER","A","2001",5.396,
"ITA","PROTECTEDAREA","MARINE","PC_WATER","A","2002",5.407,
"ITA","PROTECTEDAREA","MARINE","PC_WATER","A","2003",5.424,
"ITA","PROTECTEDAREA","MARINE","PC_WATER","A","2004",5.438,
"ITA","PROTECTEDAREA","MARINE","PC_WATER","A","2005",5.535,
"ITA","PROTECTEDAREA","MARINE","PC_WATER","A","2006",5.543,
"ITA","PROTECTEDAREA","MARINE","PC_WATER","A","2007",5.556,
"ITA","PROTECTEDAREA","MARINE","PC_WATER","A","2008",5.556,
"ITA","PROTECTEDAREA","MARINE","PC_WATER","A","2009",5.58,
"ITA","PROTECTEDAREA","MARINE","PC_WATER","A","2010",5.586,
"ITA","PROTECTEDAREA","MARINE","PC_WATER","A","2011",5.587,
"ITA","PROTECTEDAREA","MARINE","PC_WATER","A","2012",5.587,
"ITA","PROTECTEDAREA","MARINE","PC_WATER","A","2013",5.592,
"ITA","PROTECTEDAREA","MARINE","PC_WATER","A","2014",5.592,
"ITA","PROTECTEDAREA","MARINE","PC_WATER","A","2015",5.592,
"ITA","PROTECTEDAREA","MARINE","PC_WATER","A","2016",5.592,
"ITA","PROTECTEDAREA","MARINE","PC_WATER","A","2017",5.593,
"ITA","PROTECTEDAREA","MARINE","PC_WATER","A","2018",5.593,
"ITA","PROTECTEDAREA","MARINE","PC_WATER","A","2019",5.593,
"JPN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1950",5.881,
"JPN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1960",9.179,
"JPN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",13.418,
"JPN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",16.244,
"JPN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",18.512,
"JPN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",18.996,
"JPN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",19.32,
"JPN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2001",19.533,
"JPN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2002",19.628,
"JPN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2003",19.981,
"JPN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2004",20.3,
"JPN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",20.425,
"JPN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2006",20.573,
"JPN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2007",20.998,
"JPN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2008",21.031,
"JPN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2009",21.049,
"JPN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",21.076,
"JPN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",21.087,
"JPN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",21.212,
"JPN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",21.429,
"JPN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",21.431,
"JPN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",21.431,
"JPN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",21.431,
"JPN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",21.431,
"JPN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",21.431,
"JPN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",21.431,
"JPN","PROTECTEDAREA","MARINE","PC_WATER","A","1950",0.215,
"JPN","PROTECTEDAREA","MARINE","PC_WATER","A","1960",0.277,
"JPN","PROTECTEDAREA","MARINE","PC_WATER","A","1970",0.319,
"JPN","PROTECTEDAREA","MARINE","PC_WATER","A","1980",7.759,
"JPN","PROTECTEDAREA","MARINE","PC_WATER","A","1990",7.776,
"JPN","PROTECTEDAREA","MARINE","PC_WATER","A","1995",7.778,
"JPN","PROTECTEDAREA","MARINE","PC_WATER","A","2000",7.778,
"JPN","PROTECTEDAREA","MARINE","PC_WATER","A","2001",7.778,
"JPN","PROTECTEDAREA","MARINE","PC_WATER","A","2002",7.783,
"JPN","PROTECTEDAREA","MARINE","PC_WATER","A","2003",8.054,
"JPN","PROTECTEDAREA","MARINE","PC_WATER","A","2004",8.118,
"JPN","PROTECTEDAREA","MARINE","PC_WATER","A","2005",8.121,
"JPN","PROTECTEDAREA","MARINE","PC_WATER","A","2006",8.121,
"JPN","PROTECTEDAREA","MARINE","PC_WATER","A","2007",8.123,
"JPN","PROTECTEDAREA","MARINE","PC_WATER","A","2008",8.124,
"JPN","PROTECTEDAREA","MARINE","PC_WATER","A","2009",8.124,
"JPN","PROTECTEDAREA","MARINE","PC_WATER","A","2010",8.124,
"JPN","PROTECTEDAREA","MARINE","PC_WATER","A","2011",8.124,
"JPN","PROTECTEDAREA","MARINE","PC_WATER","A","2012",8.133,
"JPN","PROTECTEDAREA","MARINE","PC_WATER","A","2013",8.976,
"JPN","PROTECTEDAREA","MARINE","PC_WATER","A","2014",8.994,
"JPN","PROTECTEDAREA","MARINE","PC_WATER","A","2015",8.994,
"JPN","PROTECTEDAREA","MARINE","PC_WATER","A","2016",8.994,
"JPN","PROTECTEDAREA","MARINE","PC_WATER","A","2017",8.994,
"JPN","PROTECTEDAREA","MARINE","PC_WATER","A","2018",8.994,
"JPN","PROTECTEDAREA","MARINE","PC_WATER","A","2019",8.994,
"KOR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1950",0.232,
"KOR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1960",0.232,
